AR Ref Nbr,Days Past Due,Aging Bucket,AR Doc Type,PF Ref Nbr,Post Date,Status,Terms,Due Date,Amount,Retainage,Open Balance,Unreleased Retainage,Released Retainage,Date Payment Received,Branch ID,Branch,Customer ID,Customer Name,Sales Rep,Service,Warranty,Project ID,Project Start Date,Project Stage,Billing Stage,Substantial Completion Date,Project Site Address 1,Project Site Address 2,Project Site City,Project Site State,Project Site Zip Code,Site = Default Billing,Billing Email,Customer Default Payment Type,Parent Account ID,Retainage Document,Billing Address 1,Billing Address 2,Billing City,Billing State,Billing Zip Code,Invoice Created By
AR000875,,,Invoice,,01/22/2025,Closed,NET 5,01/27/2025,0.00,0.00,0.00,0.00,0.00,01/22/2025,11100,"Milwaukee, WI",BA021571,"Proto Productions, Inc.",Adam Hickmann,,,X,,,,,840 Fiene Dr.,,Addison,IL,60101,FALSE,,CHECK,,FALSE,840 Fiene Dr.,,Addison,IL,60101,Megan Block
AR000874,,,Invoice,,01/22/2025,Closed,NET 5,01/27/2025,0.00,0.00,0.00,0.00,0.00,01/22/2025,11100,"Milwaukee, WI",BA003627,"MAT Holdings, Inc.",Steven Krause,,,X,,,,,6700 Wildlife Wy,,Long Grove,IL,60047,FALSE,,CHECK,,FALSE,6700 Wildlife Wy,,Long Grove,IL,60047,Megan Block
AR000873,,,Invoice,,01/22/2025,Closed,RECEIPT,01/22/2025,0.00,0.00,0.00,0.00,0.00,01/22/2025,11100,"Milwaukee, WI",BA008550,Hendricks Properties,Adam Hickmann,,,X,,,,,705 Genesee St,,Delafield,WI,53018,FALSE,,CHECK,BA005227,FALSE,525 3rd St,STE 300,Beloit,WI,53511,Megan Block
AR000872,,,Invoice,PF000276,01/16/2025,Closed,RECEIPT,01/16/2025,"22,408.34",0.00,0.00,0.00,0.00,01/17/2025,11100,"Milwaukee, WI",BA021475,"5219 W Lisbon Ave, LLC",Floyd McKinley,,,PR00046062,11/12/2024,Job Complete,Paid in Full,11/26/2024,5219 W Lisbon Ave,,Milwaukee,WI,53210,TRUE,slichty@5219wlisbon.com,CHECK,,FALSE,5219 W Lisbon Ave,,Milwaukee,WI,53210,Megan Block
AR000869,,,Invoice,,01/21/2025,Closed,NET30,02/20/2025,0.00,0.00,0.00,0.00,0.00,01/21/2025,11100,"Milwaukee, WI",BA004685,Tellenar Inc,Scott Martin,,,X,,,,,727 Tek Dr,,Crystal Lake,IL,60014,FALSE,,CHECK,,FALSE,727 Tek Dr,,Crystal Lake,IL,60014,Megan Block
AR000867,,,Invoice,PF000274,01/20/2025,Closed,NET 5,01/25/2025,"11,884.00",0.00,0.00,0.00,0.00,02/18/2025,11100,"Milwaukee, WI",BA006779,Scot Forge Co.,Adam Hickmann,FALSE,,PR00046080,01/08/2025,Job Complete,Paid in Full,01/29/2025,8001 Winn Rd,,Spring Grove,IL,60081,TRUE,,CHECK,,FALSE,8001 Winn Rd,,Spring Grove,IL,60081,Megan Block
AR000866,,,Credit Memo,,01/03/2025,Closed,,,"1,325.91",0.00,0.00,0.00,0.00,01/03/2025,11100,"Milwaukee, WI",BA004943,Acme Machell,Ray Hollnagel,,,X,,,,,2000 Airport Rd,,Waukesha,WI,53188,TRUE,,CHECK,,FALSE,2000 Airport Rd,,Waukesha,WI,53188,Megan Block
AR000865,,,Invoice,,01/16/2025,Closed,NET 5,01/21/2025,675.00,0.00,0.00,0.00,0.00,02/10/2025,11100,"Milwaukee, WI",BA008338,Oak Barrel Public House,Adam Hickmann,,,X,,,,,1033 N Doctor M.L.K. Jr Dr,,Milwaukee,WI,53203,FALSE,,CHECK,,FALSE,1033 N Doctor M.L.K. Jr Dr,,Milwaukee,WI,53203,Megan Block
AR000864,,,Invoice,,01/16/2025,Closed,NET 5,01/21/2025,"1,426.37",0.00,0.00,0.00,0.00,01/23/2025,11100,"Milwaukee, WI",BA006045,Whesco Group Inc,Paul Brissman,,,X,,,,,9046 N 51st St,,Brown Deer,WI,53223,FALSE,,CHECK,,FALSE,164047 Whesco Group Inc,,Milwaukee,WI,,Megan Block
AR000863,,,Invoice,,01/16/2025,Closed,NET 5,01/21/2025,"1,842.21",0.00,0.00,0.00,0.00,04/02/2025,11100,"Milwaukee, WI",BA005339,AQ Matic,Scott Martin,,,X,,,,,16605 Victor Rd,,New Berlin,WI,53151,FALSE,,CHECK,,FALSE,163783 AQ Matic,,Brookfield,WI,,Megan Block
AR000862,,,Invoice,,01/06/2025,Closed,RECEIPT,01/06/2025,"1,200.00",0.00,0.00,0.00,0.00,01/06/2025,11100,"Milwaukee, WI",BA008456,LKQ,Steven Krause,,,X,,,,,N4079 County Road E,,Hustisford,WI,53034,FALSE,,CHECK,,FALSE,N4079 County Road E,,Hustisford,WI,53034,Megan Block
AR000861,,,Credit Memo,,01/16/2025,Closed,,,"1,200.00",0.00,0.00,0.00,0.00,01/16/2025,11100,"Milwaukee, WI",BA008456,LKQ,Steven Krause,,,X,,,,,N4079 County Road E,,Hustisford,WI,53034,TRUE,,CHECK,,FALSE,N4079 County Road E,,Hustisford,WI,53034,Megan Block
AR000860,,,Invoice,,01/16/2025,Canceled,RECEIPT,01/16/2025,"1,200.00",0.00,0.00,0.00,0.00,01/16/2025,11100,"Milwaukee, WI",BA008456,LKQ,Steven Krause,,,X,,,,,N4079 County Road E,,Hustisford,WI,53034,FALSE,,CHECK,,FALSE,N4079 County Road E,,Hustisford,WI,53034,Megan Block
AR000859,,,Invoice,,01/16/2025,Closed,NET 5,01/21/2025,850.00,0.00,0.00,0.00,0.00,02/24/2025,11102,"Clifton, NJ",BA012543,FRIENDWELL MANAGEMENT GROUP LLC,Todd Parsons,,,X,,,,,47-95 Rt 17 S,,East Rutherford,NJ,7073,FALSE,retailinvoices@friendwell.com,CHECK,,FALSE,2035 Lincoln Hwy #2150,,Edison,NJ,8817,Megan Block
AR000858,,,Invoice,PF000273,01/16/2025,Closed,NET30,02/15/2025,"6,024.68",0.00,0.00,0.00,0.00,02/26/2025,11100,"Milwaukee, WI",BA006530,165108 Milwaukee County Faciilties Manage,Khary Penebaker,TRUE,,PR00046085,12/11/2024,Job Complete,Paid in Full,,"6000 W Ryan Rd, Franklin, WI 53132",,Franklin,WI,53132,TRUE,,CHECK,BA011374,FALSE,901 N 9th St # G1,,Milwaukee,WI,53233,Khary Penebaker
AR000857,,,Invoice,,01/16/2025,Closed,NET 5,01/21/2025,"1,700.00",0.00,0.00,0.00,0.00,02/26/2025,11102,"Clifton, NJ",BA022542,Advanced Testing Systems Inc,Todd Parsons,,,X,,,,,15 Trowbridge Dr,,Bethel,CT,6801,FALSE,Pat.Mccarthy@gmail.com,CHECK,,FALSE,15 Trowbridge Dr,,Bethel,CT,6801,Megan Block
AR000856,,,Invoice,,01/16/2025,Closed,NET60,03/17/2025,600.00,0.00,0.00,0.00,0.00,04/15/2025,11102,"Clifton, NJ",BA009036,167970 NRP East Coast,Todd Parsons,,,X,,,,,101 Bilby Rd,,Hackettstown,NJ,7840,FALSE,,CHECK,BA002066,FALSE,10 Prospect Hill Terrace,,Windsor,CT,6088,Megan Block
AR000855,,,Invoice,,01/15/2025,Closed,NET 5,01/20/2025,995.00,0.00,0.00,0.00,0.00,01/31/2025,11100,"Milwaukee, WI",BA022527,The RoomPlace,Adam Hickmann,,,X,,,,,215 S Gary Ave,,Bloomingdale,IL,60108,FALSE,jsakic@theroomplace.com,CHECK,,FALSE,215 S Gary Ave,,Bloomingdale,IL,60108,Megan Block
AR000854,,,Invoice,,01/15/2025,Closed,NET 5,01/20/2025,"5,000.00",0.00,0.00,0.00,0.00,03/25/2025,11102,"Clifton, NJ",BA021508,U Haul,Mike Walsh,,,X,,,,,514 joyce st.,,Orange,NJ,7050,FALSE,,CHECK,,FALSE,276 Tonnelle Ave,,Jersey City,NJ,7306,Megan Block
AR000853,,,Invoice,,01/15/2025,Closed,NET 5,01/20/2025,"1,500.00",0.00,0.00,0.00,0.00,02/12/2025,11101,"Saginaw, TX",BA020380,1611201 Medical City Weatherford,Jordan Marshall,,,X,,,,,713 E Anderson St,,Weatherford,TX,78086,FALSE,,CHECK,,FALSE,713 E Anderson St,,Weatherford,TX,78086,Megan Block
AR000852,,,Invoice,,01/15/2025,Closed,NET 5,01/20/2025,0.00,0.00,0.00,0.00,0.00,01/15/2025,11100,"Milwaukee, WI",BA009971,DreamPak,Ray Hollnagel,,,X,,,,,17100 W Ryerson Rd #3510,,New Berlin,WI,53151,FALSE,,CHECK,,FALSE,17100 W Ryerson Rd #3510,,New Berlin,WI,53151,Megan Block
AR000851,,,Invoice,,01/15/2025,Closed,NET 5,01/20/2025,"10,000.00",0.00,0.00,0.00,0.00,04/11/2025,11101,"Saginaw, TX",BA011759,Washington Prime Malls,Jordan Marshall,,,X,,,,,3880 Irving Mall,,Irving,TEXAS,75062,FALSE,,CHECK,,FALSE,,,,,,Megan Block
AR000850,,,Invoice,,01/15/2025,Closed,NET 5,01/20/2025,350.00,0.00,0.00,0.00,0.00,01/21/2025,11100,"Milwaukee, WI",BA012094,Resevoir Lofts,Ray Hollnagel,,,X,,,,,1846 Vel R. Phillips Ave,,Milwaukee,WI,53212,FALSE,psbarnard53@gmail.com,CHECK,,FALSE,1846 Vel R. Phillips Ave,,Milwaukee,WI,53212,Megan Block
AR000849,,,Invoice,PF000272,01/15/2025,Closed,NET30,02/14/2025,"2,106.80",0.00,0.00,0.00,0.00,02/10/2025,11100,"Milwaukee, WI",BA021538,1611274 Wayne-Finger Lakes-COOPERATIVE FO,Khary Penebaker,TRUE,,PR00046109,01/15/2025,Job Complete,Paid in Full,,1366 Waterford Road,,Walworth,NY,14568,TRUE,,CHECK,,FALSE,131 Drumlin Ct,,Newark,NY,14513-1863,Khary Penebaker
AR000848,,,Invoice,PF000271,01/15/2025,Closed,NET30,02/14/2025,"2,767.65",0.00,0.00,0.00,0.00,02/10/2025,11100,"Milwaukee, WI",BA021538,1611274 Wayne-Finger Lakes-COOPERATIVE FO,Khary Penebaker,TRUE,,PR00046108,01/15/2025,Job Complete,Paid in Full,,1500 Dayspring Ridge,,Walworth,NY,14568,TRUE,,CHECK,,FALSE,131 Drumlin Ct,,Newark,NY,14513-1863,Khary Penebaker
AR000847,,,Invoice,,01/15/2025,Closed,NET 5,01/20/2025,"2,594.51",0.00,0.00,0.00,0.00,07/17/2025,11100,"Milwaukee, WI",BA005306,"ThermTech Of Waukesha, Inc.",Steven Krause,,,X,,,,,301 Travis Ln,,Waukesha,WI,53189,FALSE,,CHECK,,FALSE,301 Travis Ln,,Waukesha,WI,53189,Megan Block
AR000846,,,Invoice,PF000270,01/15/2025,Closed,NET30,02/14/2025,"6,105.25",0.00,0.25,0.00,0.00,02/21/2025,11100,"Milwaukee, WI",BA006530,165108 Milwaukee County Faciilties Manage,Khary Penebaker,TRUE,,PR00046087,12/30/2024,Job Complete,Paid in Full,01/06/2025,901 N 9th St # G1,,Milwaukee,WI,53233,TRUE,,CHECK,BA011374,FALSE,901 N 9th St # G1,,Milwaukee,WI,53233,Khary Penebaker
AR000845,,,Debit Memo,,12/05/2024,Closed,RECEIPT,12/05/2024,"1,049.87",0.00,0.00,0.00,0.00,01/14/2025,11100,"Milwaukee, WI",BA002112,Associated Bag Company,Scott Martin,,,PR00046051,11/04/2024,Job Complete,,11/11/2024,400 W Boden St,,Milwaukee,WI,53207,TRUE,,CHECK,,FALSE,400 W Boden St,,Milwaukee,WI,53207,Benjamin Beyersdorf
AR000844,,,Invoice,PF000269,01/13/2025,Closed,RECEIPT,01/13/2025,"1,100.00",0.00,0.00,0.00,0.00,01/13/2025,11100,"Milwaukee, WI",BA002066,161996 National Roofing Partners,Khary Penebaker,TRUE,,PR00045550,08/15/2024,Job Complete,Paid in Full,,"5350 S 76th St Greendale, WI 53129",,"Greendale,",WI,53129,TRUE,accounting@rlnrp.com,FEDWIRE,,FALSE,621 TX-121 #400,,Coppell,TX,75019,Megan Block
AR000843,,,Invoice,PF000268,01/13/2025,Closed,NET60,03/14/2025,"52,385.00",0.00,0.00,0.00,0.00,02/26/2025,11100,"Milwaukee, WI",BA021540,1611264 St of WI- 21L2P Paver Roof Replac,Khary Penebaker,,,PR00045126,11/20/2023,Job Complete,Paid in Full,,"1200 Observatory Dr Madison, WI 53706",,Madison,WI,53706,TRUE,,CHECK,,FALSE,"1200 Observatory Dr Madison, WI 53706",,Madison,WI,53706,Megan Block
AR000842,,,Invoice,PF000267,01/13/2025,Open,NET30,02/12/2025,"47,032.10",0.00,125.00,0.00,0.00,,11100,"Milwaukee, WI",BA005782,164894 Waukesha County,Khary Penebaker,,,PR00045828,07/11/2024,Substantially Complete,Paid in Full,,"651 WI-83 Hartland, WI 53029",,"Hartland,",WI,53029,TRUE,,CHECK,,FALSE,515 W Moreland Blvd,,Waukesha,WI,53188,Khary Penebaker
AR000841,,,Invoice,PF000266,01/12/2025,Closed,NET 5,01/17/2025,"17,500.00",0.00,0.00,0.00,0.00,02/27/2025,11100,"Milwaukee, WI",BA002805,Industrial Investments,Scott Martin,,,PR00046078,12/04/2024,Job Complete,Paid in Full,12/23/2024,440 W Rawson Ave,,Oak Creek,WI,53154,TRUE,,CHECK,,FALSE,440 W Rawson Ave,,Oak Creek,WI,53154,Megan Block
AR000840,,,Invoice,,01/12/2025,Closed,NET 5,01/17/2025,"1,900.00",0.00,0.00,0.00,0.00,08/19/2025,11102,"Clifton, NJ",BA021519,Wybrook Construction,Christopher Shields,,,X,,,,,314 NJ-15,,Wharton,NJ,7885,FALSE,,CHECK,,FALSE,204 W Passaic St,,Rochelle Park,NJ,7662,Megan Block
AR000839,,,Invoice,,01/12/2025,Open,NET 5,01/17/2025,"1,500.00",0.00,"1,500.00",0.00,0.00,,11102,"Clifton, NJ",BA021519,Wybrook Construction,Christopher Shields,,,X,,,,,1080 McDonald Ave,,Brooklyn,NY,11230,FALSE,,CHECK,,FALSE,204 W Passaic St,,Rochelle Park,NJ,7662,Megan Block
AR000838,,,Invoice,,01/12/2025,Closed,NET 5,01/17/2025,"2,100.00",0.00,0.00,0.00,0.00,08/19/2025,11102,"Clifton, NJ",BA021519,Wybrook Construction,Christopher Shields,,,X,,,,,224 Rt4 Forest Ave,,Paramus,NJ,7652,FALSE,,CHECK,,FALSE,204 W Passaic St,,Rochelle Park,NJ,7662,Megan Block
AR000837,,,Invoice,,01/12/2025,Open,NET 5,01/17/2025,950.00,0.00,950.00,0.00,0.00,,11102,"Clifton, NJ",BA022497,Renaissance Hotel - Marriott,Mike Walsh,,,X,,,,,401 Chestnut St,,Philadelphia,PA,19106,FALSE,brian.mazuk@marriott.com,CHECK,,FALSE,401 Chestnut St,,Philadelphia,PA,19106,Megan Block
AR000836,,,Invoice,,01/12/2025,Closed,NET 5,01/17/2025,"3,800.00",0.00,0.00,0.00,0.00,08/19/2025,11102,"Clifton, NJ",BA021519,Wybrook Construction,Christopher Shields,,,X,,,,,35-07 Broadway,,Fair Lawn,NJ,7410,FALSE,,CHECK,,FALSE,204 W Passaic St,,Rochelle Park,NJ,7662,Megan Block
AR000835,,,Invoice,,01/12/2025,Closed,NET 5,01/17/2025,"1,250.00",0.00,0.00,0.00,0.00,04/02/2025,11102,"Clifton, NJ",BA012191,The Newark Museum of Art,Todd Parsons,,,X,,,,,49 Washington St,,Newark,NJ,7102,FALSE,dmay@newarkmuseumart.org,CHECK,,FALSE,49 Washington St,,Newark,NJ,7102,Megan Block
AR000834,,,Invoice,,01/12/2025,Closed,NET 5,01/17/2025,"1,000.00",0.00,0.00,0.00,0.00,04/03/2025,11102,"Clifton, NJ",BA012543,FRIENDWELL MANAGEMENT GROUP LLC,Todd Parsons,,,X,,,,,144-154 Bloomfield Ave,,Verona,NJ,7044,FALSE,retailinvoices@friendwell.com,CHECK,,FALSE,2035 Lincoln Hwy #2150,,Edison,NJ,8817,Megan Block
AR000833,,,Invoice,,01/12/2025,Closed,NET 5,01/17/2025,"1,000.00",0.00,0.00,0.00,0.00,02/13/2025,11102,"Clifton, NJ",BA012543,FRIENDWELL MANAGEMENT GROUP LLC,Todd Parsons,,,X,,,,,US 1 Rt 46,,Totowa,NJ,7512,FALSE,retailinvoices@friendwell.com,CHECK,,FALSE,2035 Lincoln Hwy #2150,,Edison,NJ,8817,Megan Block
AR000832,,,Invoice,PF000265,01/10/2025,Closed,NET30,01/15/2025,"20,151.00",0.00,0.00,0.00,0.00,01/17/2025,11100,"Milwaukee, WI",BA022543,Drake Enterprise LLC,Floyd McKinley,,,PR00046093,03/06/2025,Job Complete,Billed in Full,03/14/2025,4747 W Bradley Rd,,Brown Deer,WI,53223,TRUE,drake414.llc@gmail.com,CHECK,,FALSE,4747 W Bradley Rd,,Brown Deer,WI,53223,Megan Block
AR000831,,,Invoice,,01/10/2025,Closed,RECEIPT,01/15/2025,750.00,0.00,0.00,0.00,0.00,04/02/2025,11102,"Clifton, NJ",BA012543,FRIENDWELL MANAGEMENT GROUP LLC,Todd Parsons,,,X,,,,,10 James St.,Suite 130,Florham Park,NJ,7932,FALSE,retailinvoices@friendwell.com,CHECK,,FALSE,2035 Lincoln Hwy #2150,,Edison,NJ,8817,Megan Block
AR000830,,,Invoice,,01/10/2025,Closed,RECEIPT,01/10/2025,"1,200.00",0.00,0.00,0.00,0.00,03/10/2025,11102,"Clifton, NJ",BA022292,Novacart,Mike Walsh,,,X,,,,,1535 Glen Ave,,Moorestown,NJ,8057,FALSE,mfarooqi@novacartusa.com,CHECK,,FALSE,1535 Glen Ave,,Moorestown,NJ,8057,Megan Block
AR000829,,,Invoice,,01/10/2025,Closed,RECEIPT,01/10/2025,"1,800.00",0.00,0.00,0.00,0.00,04/04/2025,11101,"Saginaw, TX",BA019496,Industrial Flooring Services Inc,,,,X,,,,,2736 Market St,,Garland,TEXAS,75041,FALSE,randall.kee@industrialflooringservices.com,CHECK,,FALSE,2736 Market Street,,Garland,TX,75041,Megan Block
AR000828,,,Invoice,,01/10/2025,Closed,NET45,02/24/2025,750.00,0.00,0.00,0.00,0.00,03/10/2025,11100,"Milwaukee, WI",BA008738,167471 ROOF CONNECT,Khary Penebaker,,,X,,,,,7401 West Towne Way Madison WI 53719,,MADISON,WI,53719,FALSE,,CHECK,,FALSE,44 Grant 65,,Sheridan,AR,72150,Khary Penebaker
AR000827,,,Invoice,,01/10/2025,Closed,NET60,03/11/2025,600.00,0.00,0.00,0.00,0.00,04/15/2025,11102,"Clifton, NJ",BA009036,167970 NRP East Coast,Todd Parsons,,,X,,,,,101 Bilby Rd.,,Hackettstown,NJ,7840,FALSE,,CHECK,BA002066,FALSE,10 Prospect Hill Terrace,,Windsor,CT,6088,Megan Block
AR000826,,,Invoice,,01/10/2025,Open,NET60,03/11/2025,600.00,0.00,600.00,0.00,0.00,,11102,"Clifton, NJ",BA009036,167970 NRP East Coast,Todd Parsons,,,X,,,,,103 Bilby Rd,,NJ,,,FALSE,,CHECK,BA002066,FALSE,10 Prospect Hill Terrace,,Windsor,CT,6088,Megan Block
AR000825,,,Invoice,,01/10/2025,Closed,NET60,03/11/2025,300.00,0.00,300.00,0.00,0.00,01/10/2025,11102,"Clifton, NJ",BA009036,167970 NRP East Coast,Todd Parsons,,,X,,,,,75 Broad St,,Carlstadt,NJ,7072,FALSE,,CHECK,BA002066,FALSE,10 Prospect Hill Terrace,,Windsor,CT,6088,Megan Block
AR000824,,,Invoice,,01/10/2025,Closed,NET60,03/11/2025,"1,650.00",0.00,0.00,0.00,0.00,04/15/2025,11102,"Clifton, NJ",BA009036,167970 NRP East Coast,Todd Parsons,,,X,,,,,400 South Broadway,,Tarrytown,NY,10591,FALSE,,CHECK,BA002066,FALSE,10 Prospect Hill Terrace,,Windsor,CT,6088,Megan Block
AR000823,,,Invoice,,01/10/2025,Closed,NET30,02/09/2025,400.00,0.00,0.00,0.00,0.00,03/10/2025,11100,"Milwaukee, WI",BA008738,167471 ROOF CONNECT,Khary Penebaker,,,X,,,,,3059 South Oaks Road Sturtevant WI 53177,,Sturtevant,WI,53177,FALSE,,CHECK,,FALSE,44 Grant 65,,Sheridan,AR,72150,Khary Penebaker
AR000822,,,Invoice,,01/10/2025,Closed,NET60,03/11/2025,600.00,0.00,0.00,0.00,0.00,04/15/2025,11102,"Clifton, NJ",BA009036,167970 NRP East Coast,Todd Parsons,,,X,,,,,101 Bilby Rd Suite E,,Hackettstown,NJ,7840,FALSE,,CHECK,BA002066,FALSE,10 Prospect Hill Terrace,,Windsor,CT,6088,Megan Block
AR000821,,,Invoice,,01/10/2025,Closed,RECEIPT,01/10/2025,"1,182.51",0.00,0.00,0.00,0.00,02/18/2025,11100,"Milwaukee, WI",BA009017,Milk Rite USA,Scott Martin,,,X,,,,,110 Lincoln St,,Johnson Creek,WI,53038,FALSE,,CHECK,,FALSE,110 Lincoln St,,Johnson Creek,WI,53038,Megan Block
AR000820,,,Invoice,PF000264,01/10/2025,Closed,RECEIPT,01/10/2025,"46,492.00",0.00,0.00,0.00,0.00,03/03/2025,11100,"Milwaukee, WI",BA009971,DreamPak,Ray Hollnagel,,,PR00046036,10/16/2024,Job Complete,Paid in Full,12/02/2024,17100 W Ryerson Rd #3510,,New Berlin,WI,53151,TRUE,,CHECK,,FALSE,17100 W Ryerson Rd #3510,,New Berlin,WI,53151,Megan Block
AR000819,,,Invoice,PF000263,01/01/2025,Closed,RECEIPT,01/10/2025,"24,416.68",0.00,0.00,0.00,0.00,01/15/2025,11102,"Clifton, NJ",BA022174,CMEEC,Todd Parsons,,,PR00046075,11/19/2024,Job Complete,Paid in Full,12/20/2024,30 Stott Ave,,Norwich,CT,6360,TRUE,cmaxwell@cmeec.org,CHECK,,FALSE,30 Stott Ave,,Norwich,CT,6360,Megan Block
AR000818,,,Invoice,PF000262,01/08/2025,Closed,NET30,02/07/2025,"2,897.35",0.00,0.00,0.00,0.00,06/03/2025,11100,"Milwaukee, WI",BA021538,1611274 Wayne-Finger Lakes-COOPERATIVE FO,Khary Penebaker,TRUE,,PR00046100,01/08/2025,Job Complete,Paid in Full,,"3195 Wiedrick Road Walworth, NY 14568",,Walworth,NY,14568,TRUE,,CHECK,,FALSE,131 Drumlin Ct,,Newark,NY,14513-1863,Khary Penebaker
AR000817,,,Credit Memo,,12/30/2024,Closed,,,494.49,0.00,494.49,0.00,0.00,12/30/2024,11100,"Milwaukee, WI",BA007259,Grand Appliance and TV,Ray Hollnagel,,,X,,,,,6531 W Layton Ave,,Milwaukee,WI,53220,TRUE,,CHECK,,FALSE,6531 W Layton Ave,,Milwaukee,WI,53220,Megan Block
AR000816,,,Invoice,PF000260,12/20/2024,Closed,RECEIPT,12/20/2024,"5,382.34",0.00,0.00,0.00,0.00,12/20/2024,11100,"Milwaukee, WI",BA002280,Prairie Management and Development,Adam Hickmann,,,PR00046063,03/23/2025,Job Complete,,07/28/2025,2325 N 50th Street,,Milwaukee,WI,53210,TRUE,Pcondich@pmdchicago.com,CHECK,,FALSE,333 N Michigan Ave #1700,,Chicago,IL,60601,Megan Block
AR000815,,,Credit Memo,,12/03/2024,Closed,,,149.85,0.00,149.85,0.00,0.00,12/03/2024,11100,"Milwaukee, WI",BA008738,167471 ROOF CONNECT,Khary Penebaker,,,X,,,,,9650 South 20th Street Oak Creek WI 53154,,Oak Creek,WI,53154,TRUE,,CHECK,,FALSE,44 Grant 65,,Sheridan,AR,72150,Megan Block
AR000814,,,Credit Memo,,12/03/2024,Closed,,,323.74,0.00,323.74,0.00,0.00,12/03/2024,11100,"Milwaukee, WI",BA008738,167471 ROOF CONNECT,Khary Penebaker,,,X,,,,,9650 South 20th Street Oak Creek WI 53154,,Oak Creek,WI,53154,TRUE,,CHECK,,FALSE,44 Grant 65,,Sheridan,AR,72150,Megan Block
AR000813,,,Invoice,PF000259,12/03/2024,Closed,RECEIPT,12/03/2024,"42,072.60",0.00,0.00,0.00,0.00,12/03/2024,11100,"Milwaukee, WI",BA008418,Eden Senior Care,Ray Hollnagel,,,PR00046099,03/17/2025,Needs to be Scheduled,,,3315 Executive Dr,,Joliet,IL,60431,TRUE,,CHECK,,FALSE,50 Wolverton Ave,,Ripon,WI,54971,Megan Block
AR000812,,,Invoice,PF000258,01/07/2025,Closed,RECEIPT,01/07/2025,"16,612.00",0.00,0.00,0.00,0.00,03/14/2025,11100,"Milwaukee, WI",BA002280,Prairie Management and Development,Adam Hickmann,,,PR00046064,12/02/2024,Job Complete,,,2325 N. 50th Street,,Milwaukee,WI,53210,TRUE,Pcondich@pmdchicago.com,CHECK,,FALSE,333 N Michigan Ave #1700,,Chicago,IL,60601,Megan Block
AR000811,,,Invoice,PF000257,01/06/2025,Closed,NET30,02/05/2025,985.46,0.00,0.00,0.00,0.00,02/07/2025,11100,"Milwaukee, WI",BA006530,165108 Milwaukee County Faciilties Manage,Khary Penebaker,TRUE,,PR00046076,11/22/2024,Job Complete,Paid in Full,12/16/2024,"Oak Leaf Trail, Milwaukee, WI 53202",,Milwaukee,WI,53202,TRUE,,CHECK,BA011374,FALSE,901 N 9th St # G1,,Milwaukee,WI,53233,Khary Penebaker
AR000810,,,Invoice,PF000256,01/01/2025,Open,NET45,02/17/2025,"72,022.00",0.00,"72,022.00",0.00,0.00,,11100,"Milwaukee, WI",BA002066,161996 National Roofing Partners,Khary Penebaker,,,PR00045253,03/07/2024,Job Complete,,,"893 Upper Express Dr, Chicago, IL 60666",,"Chicago,",IL,60666,TRUE,accounting@rlnrp.com,FEDWIRE,,FALSE,621 TX-121 #400,,Coppell,TX,75019,Megan Block
AR000809,,,Invoice,PF000255,01/06/2025,Closed,NET30,02/05/2025,"9,631.25",0.00,0.00,0.00,0.00,02/07/2025,11100,"Milwaukee, WI",BA021625,1612020 Milwaukee County Parks,Khary Penebaker,,,PR00045376,04/26/2024,Complete/Job Ready to Cost,Paid in Full,,"7625 N Range Line Rd, Milwaukee, WI 53209",,Milwaukee,WI,53209,TRUE,,CHECK,BA011374,FALSE,"5300 W Wells Street, Milwaukee WI 53208",,Milwaukee,WI,53208,Khary Penebaker
AR000808,,,Invoice,PF000254,01/06/2025,Closed,NET30,02/05/2025,"33,467.59",0.00,0.00,0.00,0.00,02/07/2025,11100,"Milwaukee, WI",BA021625,1612020 Milwaukee County Parks,Khary Penebaker,,,PR00045376,04/26/2024,Complete/Job Ready to Cost,Paid in Full,,"7625 N Range Line Rd, Milwaukee, WI 53209",,Milwaukee,WI,53209,TRUE,,CHECK,BA011374,FALSE,"5300 W Wells Street, Milwaukee WI 53208",,Milwaukee,WI,53208,Khary Penebaker
AR000807,,,Invoice,PF000253,01/06/2025,Open,NET30,02/05/2025,"63,157.89","3,157.89",0.00,0.00,"3,157.89",,11102,"Clifton, NJ",BA022185,"Optimus Construction, LLC",Mike Walsh,,,PR00046056,10/09/2024,Job Complete,,,330 Bedford Park Blvd.,,Bronx,NY,10458,TRUE,rb@optimuscandd.com,CHECK,,FALSE,170 Brook St.,,Scarsdale,NY,10583,Megan Block
AR000806,,,Invoice,,12/31/2024,Closed,RECEIPT,01/03/2025,"1,503.00",0.00,0.00,0.00,0.00,02/06/2025,11100,"Milwaukee, WI",BA005889,Central Machines Inc,Floyd McKinley,,,X,,,,,645 Margate Dr,,Lincolnshire,IL,60069,FALSE,,CHECK,,FALSE,645 Margate Dr,,Lincolnshire,IL,60069,Megan Block
AR000805,,,Invoice,,12/31/2024,Closed,RECEIPT,01/03/2025,"2,784.67",0.00,0.00,0.00,0.00,04/08/2025,11101,"Saginaw, TX",BA022071,Medical City Arlington,Jordan Marshall,,,X,,,,,3301 Matlock Rd,,Arlington,TX,76015,FALSE,Lowell.webb@medicalcityhealth.com,CHECK,,FALSE,3301 Matlock Rd,,Arlington,TX,76015,Megan Block
